,high,low,vwap,open,close,previousClose,change,percentage,average,baseVolume,quoteVolume
758,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183324.361,5383026750.07
759,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183324.361,5383026750.07
760,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183324.44,5383029066.12
761,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183324.44,5383029066.12
762,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183324.44,5383029066.12
763,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183324.44,5383029066.12
764,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183324.44,5383029066.12
765,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183324.44,5383029066.12
766,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183324.361,5383026750.07
767,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183324.44,5383029066.12
768,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183324.44,5383029066.12
769,29492.1,29233.0,29363.4,29420.3,29317.0,,-103.3,-0.351,29368.65,183324.361,5383026750.07
770,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183324.44,5383029066.12
771,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183324.44,5383029066.12
772,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183324.44,5383029066.12
773,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183324.44,5383029066.12
774,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183324.44,5383029066.12
775,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183324.44,5383029066.12
776,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183324.44,5383029066.12
777,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.749,5383067442.08
778,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183324.44,5383029066.12
779,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.749,5383067442.08
780,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.749,5383067442.08
781,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.749,5383067442.08
782,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.749,5383067442.08
783,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183324.44,5383029066.12
784,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.749,5383067442.08
785,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.749,5383067442.08
786,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.749,5383067442.08
787,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.749,5383067442.08
788,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.749,5383067442.08
789,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.749,5383067442.08
790,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.752,5383067530.03
791,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.749,5383067442.08
792,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.749,5383067442.08
793,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.752,5383067530.03
794,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.752,5383067530.03
795,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.752,5383067530.03
796,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.749,5383067442.08
797,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.752,5383067530.03
798,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.752,5383067530.03
799,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.752,5383067530.03
800,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.752,5383067530.03
801,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.752,5383067530.03
802,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.752,5383067530.03
803,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.752,5383067530.03
804,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.752,5383067530.03
805,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.805,5383069083.83
806,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.805,5383069083.83
807,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.805,5383069083.83
808,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.805,5383069083.83
809,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.805,5383069083.83
810,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.752,5383067530.03
811,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.805,5383069083.83
812,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.805,5383069083.83
813,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.805,5383069083.83
814,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.805,5383069083.83
815,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.805,5383069083.83
816,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.805,5383069083.83
817,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.805,5383069083.83
818,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.805,5383069083.83
819,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.805,5383069083.83
820,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.805,5383069083.83
821,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.805,5383069083.83
822,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.769,5292273190.02
823,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.769,5292273190.02
824,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.769,5292273190.02
825,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.769,5292273190.02
826,29492.1,29233.0,29363.4,29420.3,29317.1,,-103.2,-0.351,29368.7,183325.805,5383069083.83
827,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.769,5292273190.02
828,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.769,5292273190.02
829,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.769,5292273190.02
830,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.769,5292273190.02
831,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.769,5292273190.02
832,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.769,5292273190.02
833,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.769,5292273190.02
834,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.769,5292273190.02
835,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.769,5292273190.02
836,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.769,5292273190.02
837,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.769,5292273190.02
838,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180236.826,5292274861.09
839,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180236.826,5292274861.09
840,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.769,5292273190.02
841,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180236.826,5292274861.09
842,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180236.826,5292274861.09
843,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.769,5292273190.02
844,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180236.826,5292274861.09
845,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180236.826,5292274861.09
846,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.769,5292273190.02
847,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180236.826,5292274861.09
848,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180236.826,5292274861.09
849,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180236.826,5292274861.09
850,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180236.826,5292274861.09
851,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180236.826,5292274861.09
852,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180236.907,5292277235.77
853,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180236.826,5292274861.09
854,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180236.907,5292277235.77
855,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180236.826,5292274861.09
856,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180236.907,5292277235.77
857,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180236.907,5292277235.77
858,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180236.907,5292277235.77
859,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180236.907,5292277235.77
860,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180236.826,5292274861.09
861,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180236.907,5292277235.77
862,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180236.907,5292277235.77
863,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180236.907,5292277235.77
864,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180236.907,5292277235.77
865,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180236.907,5292277235.77
866,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180236.907,5292277235.77
867,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180236.907,5292277235.77
868,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.934,5292278027.33
869,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180236.907,5292277235.77
870,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180236.907,5292277235.77
871,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180236.907,5292277235.77
872,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180236.907,5292277235.77
873,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180236.907,5292277235.77
874,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180236.907,5292277235.77
875,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180236.907,5292277235.77
876,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.934,5292278027.33
877,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.934,5292278027.33
878,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.934,5292278027.33
879,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.934,5292278027.33
880,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.934,5292278027.33
881,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.997,5292279874.3
882,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.934,5292278027.33
883,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.934,5292278027.33
884,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.934,5292278027.33
885,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.934,5292278027.33
886,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.997,5292279874.3
887,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.934,5292278027.33
888,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.997,5292279874.3
889,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.997,5292279874.3
890,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.934,5292278027.33
891,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.934,5292278027.33
892,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.997,5292279874.3
893,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.997,5292279874.3
894,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.997,5292279874.3
895,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.997,5292279874.3
896,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.997,5292279874.3
897,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.997,5292279874.3
898,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.003,5292280050.2
899,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.003,5292280050.2
900,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.997,5292279874.3
901,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.003,5292280050.2
902,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.003,5292280050.2
903,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.997,5292279874.3
904,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180236.997,5292279874.3
905,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.003,5292280050.2
906,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.003,5292280050.2
907,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.003,5292280050.2
908,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.003,5292280050.2
909,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.003,5292280050.2
910,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.161,5292284682.3
911,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.003,5292280050.2
912,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.003,5292280050.2
913,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.003,5292280050.2
914,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.003,5292280050.2
915,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.003,5292280050.2
916,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.003,5292280050.2
917,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.003,5292280050.2
918,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.003,5292280050.2
919,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.161,5292284682.3
920,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.003,5292280050.2
921,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.161,5292284682.3
922,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.161,5292284682.3
923,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.161,5292284682.3
924,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.161,5292284682.3
925,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.161,5292284682.3
926,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.161,5292284682.3
927,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.161,5292284682.3
928,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.161,5292284682.3
929,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.161,5292284682.3
930,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.161,5292284682.3
931,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180237.651,5292299047.64
932,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180237.651,5292299047.64
933,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.161,5292284682.3
934,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180237.651,5292299047.64
935,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180237.651,5292299047.64
936,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180237.651,5292299047.64
937,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180237.651,5292299047.64
938,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180237.651,5292299047.64
939,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180237.651,5292299047.64
940,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180237.651,5292299047.64
941,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180237.651,5292299047.64
942,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.68,5292299897.83
943,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.68,5292299897.83
944,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180237.651,5292299047.64
945,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.68,5292299897.83
946,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.68,5292299897.83
947,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180237.651,5292299047.64
948,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.68,5292299897.83
949,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.68,5292299897.83
950,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.68,5292299897.83
951,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.68,5292299897.83
952,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.68,5292299897.83
953,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.68,5292299897.83
954,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.68,5292299897.83
955,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.68,5292299897.83
956,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.68,5292299897.83
957,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.68,5292299897.83
958,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.68,5292299897.83
959,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180237.68,5292299897.83
960,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180241.972,5292425726.4
961,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180241.972,5292425726.4
962,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180241.972,5292425726.4
963,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180241.972,5292425726.4
964,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180241.972,5292425726.4
965,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180241.972,5292425726.4
966,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180241.972,5292425726.4
967,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180241.972,5292425726.4
968,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180241.972,5292425726.4
969,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180241.972,5292425726.4
970,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180241.972,5292425726.4
971,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180241.972,5292425726.4
972,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180241.972,5292425726.4
973,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180241.972,5292425726.4
974,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180241.972,5292425726.4
975,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180241.972,5292425726.4
976,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180241.972,5292425726.4
977,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180242.718,5292447596.89
978,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180241.972,5292425726.4
979,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180242.718,5292447596.89
980,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180242.718,5292447596.89
981,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180242.718,5292447596.89
982,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180242.718,5292447596.89
983,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180242.718,5292447596.89
984,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180242.718,5292447596.89
985,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180242.718,5292447596.89
986,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180242.718,5292447596.89
987,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180242.718,5292447596.89
988,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180242.82,5292450587.23
989,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180242.718,5292447596.89
990,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180242.718,5292447596.89
991,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180242.718,5292447596.89
992,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180242.718,5292447596.89
993,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180242.82,5292450587.23
994,29492.1,29233.0,29362.89,29395.4,29317.0,,-78.4,-0.267,29356.2,180242.718,5292447596.89
995,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180242.82,5292450587.23
996,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180242.82,5292450587.23
997,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180242.82,5292450587.23
998,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180242.82,5292450587.23
999,29492.1,29233.0,29362.89,29395.4,29317.1,,-78.3,-0.266,29356.25,180242.82,5292450587.23
